ID	Arable6_1	Arable6_2	Arable6_3	Arable6_4	Arable9_1	Arable9_2	Arable9_3	Arable9_4
BACasv407	0	0	0	0	0	0	0	0
BACasv408	0.000284907	0	0.00027027	0.000471938	0	0	0	0
BACasv409	0	0.001169122	0	0	0	0	0	0
BACasv410	0.000166196	0.001135718	0.001138996	0.000580847	0.000610767	0	0	0
BACasv411	0.000759752	0.000501052	0.000675676	0.000471938	0	0	0	0
BACasv412	0.000546072	0.00066807	0.000501931	0.000326726	0.002094058	0	0.0004003	0.001338477
BACasv413	0	0	0	0	0	0	0.000300225	0.000866074
BACasv414	0	0	0	0	0	0	0	0
BACasv415	0	0	0	0	0	0	0	0
BACasv416	0	0	0	0	0	0	0	0
BACasv417	0.000356134	0.000935297	0.0003861	0.000544544	0	0	0	0
BACasv418	0	0	0	0	0	0	0	0
BACasv419	0.000641041	0.001002104	0.000444015	0	0	0	0	0
BACasv420	0	0	0	0	0	0	0	0
BACasv421	0	0	0	0	0	0	0	0
BACasv422	0	0	0.000598456	0.000471938	0	0	0	0
BACasv423	0	0	0	0	0	0	0	0
BACasv424	0	0	0	0	0	0	0	0
BACasv425	0.000641041	0.001135718	0	0	0	0	0	0
BACasv426	0.000261165	0.000534456	0	0.001197996	0	0.000726533	0.000550413	0
BACasv427	0	0	0	0	0	0	0	0
BACasv428	0.000237423	0	0	0	0	0.001235106	0.000750563	0.000944807
BACasv429	0.000783494	0.000835087	0.00015444	0	0	0	0	0
BACasv430	0	0.000400842	0.000810811	0.000653452	0	0	0	0
BACasv431	0	0	0.00015444	0	0	0	0.001200901	0
BACasv432	0	0	0	0	0	0	0	0
BACasv433	0	0	0	0	0	0	0	0
BACasv434	0	0	0	0	0	0	0	0
BACasv435	0	0	0	0	0	0	0	0
BACasv436	0	0	0	0	0	0	0	0
BACasv437	0	0	0	0	0	0	0	0
BACasv438	0.000759752	0	0	0	0	0	0	0
BACasv439	0.000546072	0.001068911	0.00023166	0.000471938	0	0	0	0
BACasv440	0.000783494	0.001402946	0.000868726	0.001415814	0	0	0.000750563	0
BACasv441	0.000427361	0	0.000617761	0	0	0	0	0
BACasv442	0	0.000167017	0.000444015	0.001161693	0	0	0	0
BACasv443	0	0	0	0	0	0	0	0
BACasv444	0	0	0	0	0	0	0	0
BACasv445	0	0	0	0	0	0	0	0
BACasv446	0	0	0	0	0	0	0	0
BACasv447	0	0	0	0	0	0	0	0
BACasv448	0	0	0	0	0	0	0	0
BACasv449	0.000712268	0.001035508	0.000173745	0.000181515	0	0	0	0
BACasv450	0.001828154	0.002037612	0.000945946	0.00199666	0	0	0	0
BACasv451	0.000237423	0.000267228	0.000289575	0.000326726	0	0.000363266	0.000650488	0
BACasv452	0	0	0	0	0	0	0	0
BACasv453	0	0	0	0	0	0	0	0
BACasv454	0	0	0	0	0	0	0	0
BACasv455	0.000498587	0	0.000135135	0	0	0	0	0
BACasv456	0	0	0	0	0	0	0	0
BACasv457	0	0	0.00011583	0	0	0	0	0
BACasv458	4.75E-05	0	0	0	0	0	0	0
BACasv459	0.00052233	0.001002104	0.00023166	0.000399332	0	0	0	0
BACasv460	0	0	0.000579151	0	0	0	0	0
BACasv461	0	0	0.000579151	0	0	0	0	0
BACasv462	0.00094969	0.000334035	0.000868726	0.000145212	0	0	0.000700525	0
BACasv463	0	0	0	0	0	0	0	0
BACasv464	0	0	0	0	0	0	0	0
BACasv465	0	0	0	0	0	0	0	0
BACasv466	0.000617299	0.000968701	0	0	0	0	0	0
BACasv467	0.000261165	0.000467649	0.000559846	0.000943876	0	0	0	0
BACasv468	0	0	0	0	0	0	0	0
BACasv469	0	0	0	0	0	0	0	0
BACasv470	0.000664783	0	0	0	0	0	0	0
BACasv471	0	0	0	0	0	0	0	0
BACasv472	0.000356134	0.000701473	0.000135135	0	0	0.000944493	0.000450338	0
BACasv473	0	0	0	0	0	0	0	0
BACasv474	0	0	0	0	0	0	0	0
BACasv475	0	0	0	0	0	0	0	0
BACasv476	0	0	0	0	0	0	0	0
BACasv477	0	0	0	0	0	0	0	0
BACasv478	0	0	0	0	0	0	0	0
BACasv479	0	0	0	0	0	0	0	0
BACasv480	0	0	0	0	0	0	0	0
BACasv481	0	0	0	0	0	0	0	0
BACasv482	0.000641041	0.000701473	0.00027027	0	0	0	0	0
BACasv483	0.000569814	0.000901894	0	0	0	0	0	0
BACasv484	0.000498587	0.00066807	0.000694981	0.000435635	0	0	0	0
BACasv485	0	0	0	0	0	0	0	0
BACasv486	0	0	0	0	0	0	0	0
BACasv487	0	0	0.00015444	0	0	0	0	0
BACasv488	0	0	0	0	0	0	0	0
BACasv489	0	0	0	0	0	0	0	0.001653413
BACasv490	0	0	0.00019305	0.000290423	0	0.001671026	0.000550413	0
BACasv491	0	0	0	0	0	0	0	0
BACasv492	0.000617299	0.00076828	0	0	0	0	0	0
BACasv493	0.000617299	0.000601263	0.00030888	0.000435635	0	0.00065388	0	0
BACasv494	0.000427361	0.00086849	0.00034749	0	0	0	0.000150113	0
BACasv495	0.000593556	0.00066807	0.001409266	0.000943876	0	0	0	0
BACasv496	0	0	0	0	0.000785272	0	0.000650488	7.87E-05
BACasv497	9.50E-05	0	0	0	0	0	0	0
BACasv498	0	0	0	0	0	0	0	0
BACasv499	0	0	0	0	0	0	0	0
BACasv500	0	0	0	0	0	0	0	0
BACasv501	0	0	0	0	0	0	0	0
BACasv502	0	0	0	0	0	0	0	0
BACasv503	0	0	0	0	0	0	0	0
BACasv504	0	0	0	0	0	0	0	0
BACasv505	0	0	0	0	0	0	0	0
BACasv506	0	0	0	0	0	0	0	0
BACasv507	0.001234597	0.000233824	0.0003861	0.000435635	0.001221534	0.000726533	0.00060045	0
BACasv508	0	0	0	0	0	0	0	0
BACasv509	0	0	0	0	0	0	0	0
BACasv510	0	0	0	0	0	0	0	0
BACasv511	0.000641041	0.001068911	0.00046332	0.000689755	0	0	0.000950713	0
BACasv512	0	0	0	0	0	0	0.000150113	0
BACasv513	0	0.000601263	0	0.000326726	0	0	5.00E-05	0
BACasv514	0.000332392	0.000267228	0.00042471	0.000217817	0	0.000799186	0	0.001102275
BACasv515	0	0	0	0	0	0	0	0
BACasv516	0	0	0	0	0	0	0	0
BACasv517	0	0.000367438	0	0	0	0	0	0
BACasv518	0	0	0	0	0	0	0	0
BACasv519	0	0	0	0	0	0	0	0
BACasv520	0	0	0	0	0	0	0	0
BACasv521	0.000166196	0.000467649	0	0.000181515	0	0	0	0
BACasv522	0	0	0	0	0	0	0	0
BACasv523	0	0	0	0	0	0	0	0
BACasv524	0	0	0	0	0	0	0	0
BACasv525	0	0	0	0	0	0	0	0
BACasv526	0	0	0	0	0	0	0	0
BACasv527	0	0	0	0	0	0	0	0
BACasv528	0.000142454	0.000701473	0.000559846	0.000834967	0.00034901	0	0	0
BACasv529	0.000546072	0.000701473	0.00034749	0.000544544	0	0	0	0
BACasv530	0.000332392	0.00076828	0.000328185	0.000617149	0	0	0	0
BACasv531	0.000189938	0.001035508	0.000173745	0.000798664	0	0.00021796	0.00020015	0
BACasv532	0	0.00076828	0	0	0	0	0	0
BACasv533	0.000641041	0	0.000328185	0.001379511	0.002617573	0	0.00020015	0
BACasv534	0	0	0	0	0	0	0	0
BACasv535	0	0	0	0	0	0	0	0
BACasv536	0	0	0.00023166	0.000326726	0	0	0	0
BACasv537	0	0	0	0	0	0	0	0
BACasv538	0	0	0	0	0	0	0	0
BACasv539	0.000261165	0.000300631	0.00023166	0	0	0	0	0
BACasv540	0	0	0	0	0	0	0	0
BACasv541	0	0	0	0	0.000872524	0	0	0
BACasv542	0	0	0	0	0	0	0	0
BACasv543	0	0	0	0	0	0	0	0
BACasv544	0	0	0	0	0	0	0	0
BACasv545	0	0	0	0	0	0	0	0
BACasv546	0.000498587	0.000734877	0	0	0	0	0	0
BACasv547	0.000261165	0	0.00042471	0.000363029	0	0	0	0
BACasv548	0.000284907	0.000367438	0.00042471	0.000399332	0	0	0	0
BACasv549	7.12E-05	0.000167017	0	0.000290423	0	0.000290613	0.000450338	0.000866074
BACasv550	0	0	0	0	0	0	0	0
BACasv551	0	0	0	0	0	0	0	0
BACasv552	0	0	0	0	0	0	0	0
BACasv553	0	0	0	0	0	0	0	0
BACasv554	0	0	0	0	0	0	0	0
BACasv555	0	0	0	0	0	0	0	0
BACasv556	0	0	0	0	0	0.000145307	0	0.001102275
BACasv557	0	0	0	0	0	0	0	0
BACasv558	0	0	0	0	0	0	0	0
BACasv559	0	0	0	0	0	0	0	0
BACasv560	0.000427361	0.000701473	0	0	0	0	0	0
BACasv561	0	0	0	0	0	0.001525719	0	0
BACasv562	0.000237423	0.000434245	0	0	0.000436262	0.00043592	0.000500375	0.001732147
BACasv563	0	0	0	0	0	0	0	0
BACasv564	0	0	0	0	0	0	0	0
BACasv565	0	0	0	0	0	0	0	0
BACasv566	0	0	0	0	0	0	0	0
BACasv567	0	0	0	0	0	0	0	0
BACasv568	0	0	0	0	0	0	0	0
BACasv569	0	0	0	0	0	0.000944493	0	0
BACasv570	0	0	0	0	0	0	0	0
BACasv571	0	0	0	0	0	0	0	0
BACasv572	7.12E-05	0	0	0	0	0	0	0
BACasv573	0	0	0	0	0	0	0	0
BACasv574	0	0	0	0	0	0	0	0
BACasv575	0.000474845	0.000467649	0	0	0	0	0	0
BACasv576	0.000474845	0.000567859	0	0	0	0	0	0
BACasv577	0.000474845	0.000567859	0.000289575	0.000435635	0	0	0	0
BACasv578	0.000474845	0	0	0	0	0	0	0
BACasv579	0	0	0.0003861	0	0.000610767	0	0	0
BACasv580	0	0	0	0	0.000523515	0	0	0
BACasv581	0.000142454	0	0.00011583	0	0	0	0.000350263	0
BACasv582	0	0	0	0	0	0	0	0
BACasv583	0	0	0	0	0	0	0	0
BACasv584	0	0	0	0	0	0	0	0
BACasv585	0	0	0	0	0	0	0	0
BACasv586	0	0	0	0	0	0	0	0
BACasv587	0.000403618	0.000601263	0.00011583	0	0	0	0	0
BACasv588	0	0	0	0	0	0	0	0
BACasv589	0	0	0	0	0	0	0	0
BACasv590	0	0	0	0	0	0	0	0
BACasv591	0	0	0	0	0	0	0	0
BACasv592	0	0	0	0	0	0	0	0
BACasv593	0	0	0	0	0	0	0	0
BACasv594	0	0	0	0	0	0	0	0
BACasv595	0	0	0	0	0	0	0	0
BACasv596	0	0	0	0	0	0	0.000650488	0
BACasv597	0.000166196	0	0.000135135	0.000108909	0	0.00043592	0	0
BACasv598	0	0	0	0	0	0	0	0
BACasv599	0	0	0	0	0	0	0	0
BACasv600	0	0	0	0	0	0	0	0
BACasv601	0	0	0	0	0	0	0	0
BACasv602	0	0	0	0	0	0	0	0
BACasv603	0	0	0	0	0	0	0	0
BACasv604	0	0	0	0	0	0	0	0
BACasv605	0	0.000567859	0	0	0	0	0	0
BACasv606	0.000451103	0	0	0	0	0	0	0
BACasv607	0.000451103	0	0	0	0	0	0	0
BACasv608	0.000451103	0.000534456	0	0.000181515	0	0	0	0
BACasv609	0	0.000634666	0	0	0	0	0	0
BACasv610	0	0.000634666	0	0	0	0.000799186	0	0
BACasv611	0	0.000634666	0	0	0	0	0	0
BACasv612	0	0	0.00027027	0.000689755	0	0	0	0
BACasv613	0	0	0	0	0	0	0	0
BACasv614	0.000403618	0	0	0	0	0	0	0
BACasv615	0	0	0	0	0	0	0	0
BACasv616	0	0	0	0	0	0	0	0
BACasv617	0	0	0	0	0	0	0	0
BACasv618	0	0	0	0	0	0	0	0
BACasv619	0	0	0	0	0	0	0	0
BACasv620	0	0	0	0	0	0	0	0
BACasv621	0	0	0.00011583	0.000181515	0	0	0	0
BACasv622	0.000308649	0	0	0	0	0	0	0
BACasv623	0	0	0	0	0	0	0	0
BACasv624	0	0	0	0	0	0	0	0
BACasv625	0	0	0	0	0	0	0	0
BACasv626	0	0	0	0	0	0	0	0
BACasv627	0	0	0	0	0	0	0	0
BACasv628	0	0	0	0	0	0	0	0
BACasv629	0	0	0	0	0	0	0	0
BACasv630	0	0	0	0	0	0	0	0
BACasv631	0	0	0	0	0	0	0	0
BACasv632	0	0	0	0	0	0	0	0
BACasv633	0.000427361	0.000434245	0	0	0	0	0	0
BACasv634	0.000427361	0	0	0	0	0	0	0
BACasv635	0	0.000601263	0	0	0	0	0	0
BACasv636	0	0	0.00034749	0.000580847	0	0	0	0
BACasv637	0	0.000334035	0	0	0	0.00065388	0.000300225	0.000708606
BACasv638	0	0	0	0	0	0	0	0
BACasv639	0	0	0	0	0	0	0	0
BACasv640	0	0	0	0	0	0	0	0
BACasv641	0	0	0	0	0	0	0	0
BACasv642	0	0	0	0	0	0	0	0
BACasv643	0	0	0	0	0	0	0	0
BACasv644	0	0	0	0	0	0	0	0
BACasv645	0.00021368	0.000467649	0	0	0	0	0	0
BACasv646	0	0	0	0	0	0	0	0
BACasv647	0	0	0	0	0	0	0	0
BACasv648	0	0	0	0	0	0	0	0
BACasv649	0.000403618	0.000367438	7.72E-05	0	0	0	0	0
BACasv650	0.000332392	0.000233824	0.000328185	0.000326726	0	0	0	0
BACasv651	0	0	0	0	0	0	0	0
BACasv652	0	0	0	0	0	0	0	0
BACasv653	0	0	0	0	0	0	0	0
BACasv654	0	0	0	0	0	0	0	0
BACasv655	0	0	0	0	0	0	0	0
BACasv656	0	0	0	0	0	0	0	0
BACasv657	0	0	0	0	0	0	0	0
BACasv658	0	0	0	0	0	0	0	0
BACasv659	0	0	0	0	0	0	0	0
BACasv660	0	0	0	0	0	0	0	0
BACasv661	0	0	3.86E-05	0	0	0	0	0
BACasv662	0	0	0	0	0	0	0	0
BACasv663	0	0	0	0	0	0	0	0
BACasv664	0	0	0	0	0	0	0	0
BACasv665	0	0	0	0	0	0	0	0
BACasv666	0	0	0	0	0	0	0	0
BACasv667	0	0	0	0	0	0	0	0
BACasv668	0	0	0	0	0	0	0	0
BACasv669	0.000379876	0.000300631	0.00015444	0	0	0	0.000450338	0
BACasv670	0	0	0.00030888	0	0	0	0	0
BACasv671	0.00021368	0	0.00030888	0.000399332	0	0	0	0.000708606
BACasv672	0	0.000434245	0	0	0	0	0.0008006	0.000551138
BACasv673	0.000261165	0	0	0	0	0	0	0.00078734
BACasv674	0	0	0	0	0	0	0	0
BACasv675	0	0	0	0	0	0	0	0
BACasv676	0	0	0	0	0	0	0	0
BACasv677	0	0	0	0	0	0	0	0
BACasv678	0	0	0	0	0	0	0	0
BACasv679	0	0	0	0	0	0	0	0
BACasv680	0	0	0	0	0	0	0	0
BACasv681	0	0	0	0	0	0	0	0
BACasv682	0	0.000467649	0	0	0	0	0	0
BACasv683	0	0	0	0	0	0	0	0
BACasv684	0	0	0	0	0	0	0	0
BACasv685	0	0	0	0	0	0	0	0
BACasv686	0	0.000167017	0.000289575	0	0	0	0	0
BACasv687	0	0	0.000289575	0	0	0	0	0
BACasv688	0.000261165	0	0.000289575	0	0	0	0	0
BACasv689	0	0	0.000173745	0	0.001047029	0	0.000750563	0
BACasv690	0.000118711	0	0.00027027	0	0.000261757	0	0.000350263	0
BACasv691	0	0	0	0	0	0	0	0
BACasv692	0	0	0	0	0	0	0	0
BACasv693	0	0	0	0	0	0	0	0
BACasv694	0	0	0	0	0	0	0	0
BACasv695	0	0	0	0	0	0	0	0
BACasv696	0	0	0	0	0	0	0	0
BACasv697	0	0	0	0	0	0	0	0
BACasv698	0	0	0	0	0	0	0	0
BACasv699	0	0	0	0	0	0	0	0
BACasv700	0	0	0	0	0	0	0	0
BACasv701	0	0	0	0	0	0	0	0
BACasv702	0	0	0	0	0	0	0	0
BACasv703	0	0	0	0	0	0	0	0
BACasv704	0	0	0	0	0	0	0	0
BACasv705	0	0	0	0	0	0	0	0
BACasv706	0	0	0	0	0	0	0	0
BACasv707	0	0	0	0	0	0	0	0
BACasv708	0	0	0	0	0	0	0	0
BACasv709	0	0	0	0	0	0	0	0
BACasv710	0	0	0	0	0	0	0	0
BACasv711	0	0	0	0	0	0	0	0
BACasv712	0.000474845	0	0	0	0	0	0	0
BACasv713	0	0	0	0	0	0	0	0
BACasv714	0	0	0	0	0	0	0	0
BACasv715	0	0	0	0	0	0	0	0
BACasv716	0	0	0	0	0	0	0	0
BACasv717	0	0	0	0	0	0	0	0
BACasv718	0	0	0	0	0	0	0	0
BACasv719	0	0	0	0	0	0	0	0
BACasv720	4.75E-05	0	0	0	0	0	0	0
BACasv721	0	0	0	0	0	0	0	0
BACasv722	0	0	0	0	0	0	0	0
BACasv723	0	0	0	0	0	0	0	0
BACasv724	0	0	0	0	0	0	0	0
BACasv725	0.000308649	0	0	0	0	0	0	0
BACasv726	0	0	0.000366795	0.000834967	0	0	0.000450338	0
BACasv727	0	0	0.000250965	0.00025412	0	0	0	0
BACasv728	0	0	9.65E-05	0.000471938	0	0	0	0
BACasv729	0.000189938	0.000267228	0	0.000471938	0	0	0	0
BACasv730	0	0	0	0	0	0	0	0
BACasv731	0	0	0	0	0	0	0	0
BACasv732	0	0	0	0	0	0	0	0
BACasv733	0	0	0	0	0	0	0	0
BACasv734	0	0	0	0	0	0	0	0
BACasv735	0	0	0	0	0	0	0	0
BACasv736	0	0	0.000135135	0	0	0	0	0
BACasv737	0	0	0	0	0	0	0	0
BACasv738	0	0	0	0	0	0	0	0
BACasv739	0	0	0	0	0	0	0	0
BACasv740	0	0	0	0	0	0	0	0
BACasv741	0	0	0	0	0	0	0	0
BACasv742	0	0	0	0	0	0	0	0
BACasv743	0	0	0	0	0	0	0	0
BACasv744	0	0	0	0	0	0	0	0
BACasv745	0	0	0	0	0	0	0	0
BACasv746	0	0	0	0	0	0	0	0
BACasv747	0	0	0	0	0	0	0	0
BACasv748	0	0.000400842	0	0	0	0	0.00060045	0
BACasv749	0.000189938	0.000400842	0.00015444	0.000326726	0	0	0	0
BACasv750	0	0	0	0	0	0	0	0.000944807
BACasv751	0	0	0	0	0	0	0	0
BACasv752	0	0	0	0	0	0	0	0
BACasv753	0	0	0	0	0	0	0	0
BACasv754	0	0	0	0	0	0	0	0
BACasv755	0	0	0	0	0	0	0	0
BACasv756	0	0	0	0	0	0	0	0
BACasv757	0	0	0	0	0	0	0	0
BACasv758	0	0	0	0	0	0	0	0
BACasv759	0	0	0	0	0	0	0	0
BACasv760	0	0	0	0	0	0	0	0
BACasv761	0	0	0	0	0	0	0	0
BACasv762	0	0	0	0	0	0	0	0
BACasv763	0	0	0	0	0	0	0	0
BACasv764	0	0	0	0	0	0	0	0
BACasv765	0	0	0	0	0	0	0	0
BACasv766	0	0	0	0	0	0	0	0
BACasv767	0	0	0	0	0	0	0	0
BACasv768	0	0	0	0	0	0	0	0
BACasv769	0	0	0	0	0	0	0	0
BACasv770	0.000189938	0.000300631	0	0	0	0	0	0
BACasv771	0	0	0	0	0	0	0	0
BACasv772	0	0	0	0	0	0	0	0
BACasv773	0.000261165	0.000167017	0.000135135	0	0	0	0	0
BACasv774	0.000261165	0	0	0	0	0	0	0
BACasv775	0.000189938	0.000367438	0	0	0	0.000508573	0	0
BACasv776	0	0	0.000212355	0	0	0	0	0
BACasv777	0	0	0	0	0	0	0	0
BACasv778	0	0	0	0	0	0	0	0
BACasv779	0	0	0	0	0	0	0	0
BACasv780	0	0	0	0	0	0	0	0
BACasv781	0	0	0	0	0	0	0	0
BACasv782	0	0	0	0	0	0	0	0
BACasv783	0	0	0	0	0	0	0	0
BACasv784	0	0	0	0	0	0	0	0
BACasv785	0	0	0	0	0	0	0	0
BACasv786	0	0	0	0	0	0	0	0
BACasv787	0	0	0	0	0	0	0	0
BACasv788	0	0	0	0	0	0	0	0
BACasv789	0	0	0	0	0	0	0	0
BACasv790	0	0	0	0	0	0	0	0
BACasv791	0	0	0	0	0	0	0	0
BACasv792	0	0.00010021	0	0	0	0	0	0
BACasv793	0.000237423	0.000200421	0.00011583	0	0	0	0	0
BACasv794	0.000237423	0	0	0	0	0	0	0
BACasv795	0	0	0.00019305	0	0	0	0	0
BACasv796	0	0	0	0.000363029	0	0	0	0
BACasv797	0	0	0	0	0	0	0.000500375	0
BACasv798	0	0	0	0	0	0	0	0
BACasv799	0	0	0	0	0	0	0	0
BACasv800	0	0	0	0	0	0.000290613	0	0
BACasv801	0	0	0	0	0	0	0	0
BACasv802	0	0	0	0	0	0	0	0
BACasv803	0	0	0	0	0	0	0	0
BACasv804	0	0	0	0	0	0	0	0
BACasv805	0	0	0	0	0	0	0	0
BACasv806	0	0	0	0	0	0	0	0
BACasv807	0	0	0	0	0	0	0	0
BACasv808	0	0	0	0	0	0	0	0
BACasv809	0	0	0	0	0	0	0	0
BACasv810	0	0	0	0	0	0	0	0
BACasv811	0	0	0	0	0	0	0	0
BACasv812	0	0	0	0	0	0	0	0
BACasv813	0	0	0	0	0	0	0	0
BACasv814	0	0	0	0	0	0	0	0
BACasv815	0	0	0	0	0	0	0	0
BACasv816	0	0	0	0	0	0	0	0
BACasv817	0	0	0	0	0	0	0	0
BACasv818	0	0	0	0	0	0	0	0
BACasv819	0	0	0	0	0	0	0	0
BACasv820	0	0	0	0	0	0	0	0
BACasv821	0	0	0	0	0	0	0	0
BACasv822	0	0	0	0	0	0	0	0
BACasv823	0.000142454	0.000267228	0	0	0	0	0	0
BACasv824	0	0.000200421	0	0	0	0	0	0
BACasv825	0	0	0	0	0	0	0	0
BACasv826	0	0	0	0	0	0	0	0
BACasv827	0	0	0	0	0	0	0	0
BACasv828	0	0	0	0	0	0	0	0
BACasv829	0	0	0	0	0	0	0	0
BACasv830	0	0.000300631	0	0	0	0	0	0
BACasv831	0	0.000300631	0	0	0	0	0	0
BACasv832	0	0	0.000173745	0	0	0	0	0
BACasv833	0	0	0	0.000326726	0	0	0	0
BACasv834	0	0	0	0.000326726	0	0	0	0
BACasv835	0	0	0	0	0	0	0	0.000708606
BACasv836	0	0	0	0	0	0	0	0
BACasv837	0	0	0	0	0	0	0	0
BACasv838	0	0	0	0	0	0	0	0
BACasv839	0	0	0	0	0	0	0	0
BACasv840	0	0	0	0	0	0	0	0
BACasv841	0	0	0	0	0	0	0	0
BACasv842	0	0	0	0	0	0	0	0
BACasv843	0	0	0	0	0	0	0	0
BACasv844	0	0	0	0	0	0	0	0
BACasv845	0	0	0	0	0	0	0	0
BACasv846	0	0	0	0	0	0	0	0
BACasv847	0	0	0	0	0	0	0	0
BACasv848	0	0	0	0	0	0	0	0
BACasv849	0	0	0	0	0	0	0	0
BACasv850	0	0	0	0	0	0	0	0
BACasv851	0	0	0	0	0	0	0	0
BACasv852	0	0	0	0	0	0	0	0
BACasv853	0	0	0	0	0	0	0	0
BACasv854	0	0	0	0	0	0	0	0
BACasv855	0	0	0	0	0	0	0	0
BACasv856	0	0	0	0	0	0	0	0
BACasv857	0	0	0	0	0	0	0	0
BACasv858	0	0	0	0	0	0	0	0
BACasv859	0	0	0	0	0	0	0	0
BACasv860	0	0	0	0	0	0	0	0
BACasv861	0	0	0	0	0	0	0	0
BACasv862	0	0	0	0	0	0	0	0
BACasv863	0	0	0	0	0	0	0	0
BACasv864	0	0	0	0	0	0	0	0
BACasv865	0.000189938	0	0	0	0	0	0	0
BACasv866	0.000189938	0	0	0	0	0	0	0
BACasv867	0.000189938	0	0	0	0	0	0	0
BACasv868	0	0	0.00015444	0	0	0	0	0
BACasv869	0	0	0	0.000290423	0	0	0	0
BACasv870	0	0	0	0	0.000698019	0	0	0
BACasv871	0	0	0	0	0	0	0.0004003	0
BACasv872	0	0	0	0	0	0	0	0.000629872
BACasv873	0	0	0	0	0	0	0	0
BACasv874	0	0	0	0	0	0	0	0
BACasv875	0	0	0	0	0	0	0	0
BACasv876	0	0	0	0	0	0	0	0
BACasv877	0	0	0	0	0	0	0	0
BACasv878	0	0	0	0	0	0	0	0
BACasv879	0	0	0	0	0	0	0	0
BACasv880	0	0	0	0	0	0	0	0
BACasv881	0	0	0	0	0	0	0	0
BACasv882	0	0	0	0	0	0	0	0
BACasv883	0	0	0	0	0	0	0	0
BACasv884	0	0	0	0	0	0	0	0
BACasv885	0	0	0	0	0	0	0	0
BACasv886	0	0	0	0	0	0	0	0
BACasv887	0	0	0	0	0	0	0	0
BACasv888	0	0	0	0	0	0	0	0
BACasv889	0	0	0	0	0	0	0	0
BACasv890	0.000142454	0	0	0	0	0	0	0.000314936
BACasv891	0	0	0	0	0	0	0	0
BACasv892	0	0	0	0	0	0	0	0
BACasv893	0	0	0	0	0	0	0	0
BACasv894	0	0	0	0	0	0	0	0
BACasv895	0	0	0	0	0	0	0	0
BACasv896	0	0	0	0	0	0	0	0
BACasv897	0.000166196	0	0	0	0	0	0	0
BACasv898	0	0.000233824	0	0	0	0	0	0
BACasv899	0	0	0.000135135	0	0	0	0	0
BACasv900	0	0	0	0.00025412	0	0	0	0
BACasv901	0	0	0	0	0.000610767	0	0	0
BACasv902	0	0	0	0	0.000610767	0	0	0
BACasv903	0	0	0	0	0	0.000508573	0	0
BACasv904	0	0	0	0	0	0	0	0
BACasv905	0	0	0	0	0	0	0	0
BACasv906	0	0	0	0	0	0	0	0
BACasv907	0	0	0	0	0	0	0	0
BACasv908	0	0	0	0	0	0	0	0
BACasv909	0	0	0	0	0	0	0	0
BACasv910	0	0	0	0	0	0	0	0
BACasv911	0	0	0	0	0	0	0	0
BACasv912	0	0	0	0	0	0	0	0
BACasv913	0	0	0	0	0	0	0	0
BACasv914	0	0	0	0	0	0	0	0
BACasv915	0	0	0	0	0	0	0	0
BACasv916	0	0	0	0	0	0	0	0
BACasv917	0	0	0	0	0	0	0	0
BACasv918	0	0	0	0	0	0	0	0
BACasv919	0	0	0	0	0	0	0	0
BACasv920	0	0	0	0	0	0	0	0
BACasv921	0	0	0	0	0	0	0	0
BACasv922	0	0	0	0	0	0	0	0
BACasv923	0	0	0	0	0	0	0	0
BACasv924	0	0	0	0	0	0	0	0
BACasv925	0.000142454	0	0	0	0	0	0	0
BACasv926	0.000142454	0	0	0	0	0	0	0
BACasv927	0.000142454	0	0	0	0	0	0.000250188	0
BACasv928	0	0.000200421	0	0	0	0	0	0
BACasv929	0	0.000200421	0	0	0	0	0	0
BACasv930	9.50E-05	0.000200421	0	0	0.00034901	0	0.000150113	0
BACasv931	0	0.000200421	0	0	0	0	0	0
BACasv932	0	0	0.00011583	0	0	0	0	0
BACasv933	0	0	0.00011583	0.000145212	0	0	0	0
BACasv934	0	0	0.00011583	0	0	0	0	0
BACasv935	0	0	0.00011583	0	0	0	0	0
BACasv936	0	0	0	0	0	0	0.000300225	0
BACasv937	0	0	0	0	0	0	0.000300225	0
BACasv938	0	0	0	0	0	0	0	0
BACasv939	0	0	0	0	0	0	0	0
BACasv940	0	0	0	0	0	0	0	0
BACasv941	0	0	0	0	0	0	0	0
BACasv942	0	0	0	0	0	0	0	0
BACasv943	0	0	0	0	0	0	0	0
BACasv944	0	0	0	0	0	0	0	0
BACasv945	0	0	0	0	0	0	0	0
BACasv946	0	0	0	0	0	0	0	0
BACasv947	0	0	0	0	0	0	0	0
BACasv948	0	0	0	0	0	0	0	0
BACasv949	0	0	0	0	0	0	0	0
BACasv950	0	0	0	0	0	0	0	0
BACasv951	0	0	0	0	0	0	0	0
BACasv952	0	0	0	0	0	0	0	0
BACasv953	0	0	0	0	0	0	0	0
BACasv954	0	0	0	0	0	0	0	0
BACasv955	0	0	0	0	0	0	0	0
BACasv956	0	0	0	0	0	0	0	0
BACasv957	0	0	0	0	0	0	0	0
BACasv958	0	0	0	0	0	0	0	0
BACasv959	0	0	0	0	0	0	0	0
BACasv960	0	0	0	0	0	0	0	0
BACasv961	0	0	0	0	0	0	0	0
BACasv962	0.000118711	0	0	0	0	0.00021796	0	0
BACasv963	0.000118711	0	0	0	0	0	0	0
BACasv964	0.00021368	0	0	0	0	0	0	0
BACasv965	0.000118711	0	0	0	0	0	0	0
BACasv966	0	0.000167017	0	0	0	0	0	0
