# Constructed from biom file
#OTU ID	Arable6_1	Arable6_2	Arable6_3	Arable6_4	Arable9_2	Arable9_3	Arable9_4	Arable9_6	Restore6_1	Restore6_2	Restore6_3	Restore6_4	Restore9_2	Restore9_3	Restore9_4	Restore9_6
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micromonosporales;D_4__Micromonosporaceae;D_5__Actinoplanes;__	0.00123459721265937	0.00213782276113171	0.00019305019305019305	0.0	0.0	0.0007991862830572508	0.0	0.0	0.0	0.0	0.0	0.0	0.007307773776742216	0.0	0.0016261220241966957	0.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micromonosporales;D_4__Micromonosporaceae;D_5__uncultured;D_6__uncultured Catellatospora sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021464810719396383	0.004496713939813214
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Streptosporangiales;D_4__Streptosporangiaceae;D_5__Sphaerisporangium;Ambiguous_taxa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0020814361909717704	0.004496713939813214
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Azospirillales;D_4__uncultured;__;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0025611978525341083	0.00189000189000189	0.0024512598335423557	0.0016807428883566537	0.0	0.0	0.005008455834525823	0.006802721088435374
D_0__Bacteria;D_1__Actinobacteria;D_2__Acidimicrobiia;D_3__uncultured;__;__;__	0.0017569268026306417	0.0027390854127000036	0.0	0.0007260582298700356	0.0	0.0	0.0027020265198899173	0.0	0.0	0.0	0.0	0.0	0.00037068417708112687	0.001437244455457812	0.0	0.0009800530381644183
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Xanthobacteraceae;D_5__uncultured;D_6__uncultured forest soil bacterium	0.0018044113108098483	0.0012025253031365869	0.000888030888030888	0.0009438756988310463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Caulobacteraceae;D_5__uncultured;__	0.0006410408604192882	0.0013027357450646358	0.0006563706563706564	0.0006171494953895303	0.0	0.0	0.0010507880910683013	0.0	0.0	0.0	0.0	0.0	0.0010061427663630588	0.0008920827654565729	0.0	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales;D_4__Alicyclobacillaceae;D_5__Tumebacillus;D_6__Tumebacillus permanentifrigoris	0.00045110282770246206	0.0008016835354243912	0.00048262548262548264	0.0	0.0	0.0	0.002151613710282712	0.001968348948901661	0.0	0.0	0.0	0.0	0.0010061427663630588	0.0007929624581836204	0.0	0.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Acidimicrobiia;D_3__Microtrichales;D_4__Ilumatobacteraceae;D_5__uncultured;Ambiguous_taxa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001231345121410629	0.000756000756000756	0.0009691027248888382	0.0	0.0	0.0	0.0032522440483933913	0.0014989046466044045
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Elsterales;D_4__uncultured;D_5__metagenome;D_6__metagenome	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006402994631335271	0.0005292005292005292	0.0	0.00037816714988024705	0.0	0.0	0.0019513464290360349	0.002651908220915485
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Myxococcales;D_4__BIrii41;D_5__uncultured Sorangiineae bacterium;D_6__uncultured Sorangiineae bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010407180954858852	0.004381413582382105
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Micropepsales;D_4__Micropepsaceae;D_5__uncultured;__	0.0027303592203043758	0.0028392958546280523	0.001196911196911197	0.0020692659551296015	0.0	0.0	0.0	0.0	0.0017731369748313058	0.0	0.0	0.0007983528719694105	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Subgroup 2;D_4__uncultured Acidobacteriaceae bacterium;D_5__uncultured Acidobacteriaceae bacterium;D_6__uncultured Acidobacteriaceae bacterium	0.001780669056720245	0.0015365601095634165	0.0003667953667953668	0.0003630291149350178	0.0	0.000944492879976751	0.0008506379784838628	0.0	0.0	0.0	0.0	0.0	0.0	0.0002725808450006195	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae;D_5__Massilia;__	0.0	0.0025052610482012225	0.0005984555984555985	0.0009075727873375445	0.0	0.001089799476896251	0.0013009757317988492	0.0018896149909455949	0.0006402994631335271	0.0	0.0	0.0	0.0006354585892819318	0.0013629042250030976	0.0019513464290360349	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Holophagae;D_3__Subgroup 7;D_4__uncultured Acidobacteria bacterium;D_5__uncultured Acidobacteria bacterium;D_6__uncultured Acidobacteria bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004531350046791114	0.004158004158004158	0.002679284004104435	0.0025211143325349805	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Methyloligellaceae;Ambiguous_taxa;Ambiguous_taxa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035462739496626115	0.0025704025704025705	0.0042754531980389926	0.0023530400436993153	0.0	0.0	0.0	0.003055459471924363
D_0__Bacteria;D_1__Chloroflexi;D_2__TK10;D_3__uncultured Chloroflexi bacterium;D_4__uncultured Chloroflexi bacterium;D_5__uncultured Chloroflexi bacterium;D_6__uncultured Chloroflexi bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0030537359010983597	0.0019656019656019656	0.001653175236575077	0.0008403714441783268	0.0	0.0	0.0035774684532327307	0.0011530035743110803
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Streptomycetales;D_4__Streptomycetaceae;D_5__Kitasatospora;__	0.0017331845485410386	0.0019039983966329293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Acidobacteriales;D_4__uncultured;D_5__uncultured forest soil bacterium;D_6__uncultured forest soil bacterium	0.0002136802868064294	0.0004342452483548786	0.0014092664092664093	0.0009438756988310463	0.0	0.0	0.0	0.0	0.0008865684874156529	0.0	0.001710181279215597	0.001974872893819068	0.0	0.0	0.0	0.0016142050040355124
D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__uncultured;D_6__Chitinophagaceae bacterium WF112	0.0	0.0	0.0	0.0	0.001483291161329727	0.0013077593722755014	0.0006504878658994246	0.0009448074954727974	0.0	0.0	0.0	0.0	0.0003177292946409659	0.0017593854540949078	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiaceae;D_5__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023620187386819936	0.0035955277545190365	0.001134001134001134	0.002622277961463915	0.0006302785831337451	0.0	0.0	0.004162872381943541	0.005188516084399862
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__KF-JG30-B3;__;__	0.0009734324176737339	0.0008016835354243912	0.00028957528957528956	0.0006171494953895303	0.0	0.0	0.0	0.0	0.002068659803969857	0.002759402759402759	0.002679284004104435	0.003109374343459809	0.0	0.0	0.0	0.0016142050040355124
D_0__Bacteria;D_1__Rokubacteria;D_2__NC10;D_3__Rokubacteriales;__;__;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006944786484755948	0.0063126063126063125	0.004218447155398472	0.00563048867599479	0.0	0.0	0.0	0.0008071025020177562
D_0__Bacteria;D_1__Chloroflexi;D_2__TK10;__;__;__;__	0.0004036183195232555	0.0008350870160670742	0.00034749034749034747	0.0006897553183765338	0.0	0.0013077593722755014	0.001551163372529397	0.000708605621604598	0.0016253755602620302	0.0012852012852012853	0.001710181279215597	0.0012605571662674903	0.0	0.0	0.012748796669702094	0.00443906376109766
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Streptosporangiales;D_4__Streptosporangiales Incertae Sedis;D_5__Motilibacter;D_6__uncultured bacterium	0.0003086493031648425	0.0005344556902829275	9.652509652509652e-05	0.000326726203441516	0.0017450484250937964	0.0005812263876780006	0.0004003002251688767	0.0	0.0	0.0	0.0	0.0	0.0011120525312433805	0.0005699417668194772	0.0	0.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micrococcales;D_4__Micrococcaceae;__;__	0.0	0.0004342452483548786	0.0	0.0	0.0	0.0013077593722755014	0.0012509382036527395	0.0025194866545941263	0.0	0.0	0.0	0.0	0.0010061427663630588	0.0008425226118200966	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiaceae;__;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010343299019849284	0.0012474012474012475	0.001140120852810398	0.0011345014496407413	0.0	0.0	0.0046181865487186155	0.0
D_0__Bacteria;D_1__Chloroflexi;D_2__Ktedonobacteria;D_3__Ktedonobacterales;D_4__Ktedonobacteraceae;D_5__HSB OF53-F07;D_6__uncultured Thermosporothrix sp.	0.0006885253685984948	0.0013027357450646358	0.00222007722007722	0.001669933928701082	0.0004362621062734491	0.0	0.0006504878658994246	0.000708605621604598	0.0	0.0	0.0	0.0	0.0	0.0008425226118200966	0.0	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Blastocatellia (Subgroup 4);D_3__11-24;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0020194059991134315	0.002835002835002835	0.0020522175350587164	0.0026471700491617293	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Pseudonocardiales;D_4__Pseudonocardiaceae;D_5__Actinophytocola;D_6__uncultured bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0025119440476776833	0.0020034020034020036	0.004047429027476912	0.0022690028992814826	0.0	0.0	0.0020814361909717704	0.004727314654675429
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micromonosporales;D_4__Micromonosporaceae;D_5__Phytohabitans;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004035512510088781
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Micropepsales;D_4__Micropepsaceae;D_5__uncultured;D_6__uncultured bacterium	0.0016382155321826254	0.0022380332030597586	0.00034749034749034747	0.0005445436724025267	0.0	0.0	0.0	0.0	0.0	0.0	0.0006840725116862387	0.00046220429429807974	0.00037068417708112687	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Methyloligellaceae;D_5__uncultured;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0030537359010983597	0.002608202608202608	0.0025082658761828754	0.001848817177192319	0.0	0.0	0.0010407180954858852	0.0014412544678888504
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Beijerinckiaceae;D_5__Methylobacterium;__	0.0	0.0	0.0	0.0003630291149350178	0.0015705435825844167	0.0	0.0005504128096072054	0.000866073537516731	0.0	0.0	0.0	0.0	0.0019063757678457953	0.0008177425350018585	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Caulobacteraceae;D_5__uncultured;D_6__uncultured Caulobacteraceae bacterium	0.0004036183195232555	0.0003674382870695126	0.0005598455598455599	0.0007260582298700356	0.0016577960038391066	0.0	0.0007005253940455342	0.0010235414534288639	0.0	0.0	0.0	0.0	0.0	0.000545161690001239	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Xanthomonadales;D_4__Rhodanobacteraceae;D_5__Rhodanobacter;D_6__Rhodanobacter sp. A2-60	0.0	0.0	0.0	0.0	0.0013087863188203472	0.0015983725661145017	0.0008506379784838628	0.0	0.0	0.0	0.0	0.0	0.0	0.0007681823813653823	0.0	0.0
D_0__Bacteria;D_1__Latescibacteria;__;__;__;__;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014283603408363297	0.002797202797202797	0.001710181279215597	0.003907727215429219	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Blastocatellia (Subgroup 4);D_3__Blastocatellales;D_4__Blastocatellaceae;D_5__uncultured;Ambiguous_taxa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001576121755405605	0.001134001134001134	0.001653175236575077	0.002815244337997395	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Chloroflexi;D_2__Chloroflexia;D_3__Chloroflexales;D_4__Roseiflexaceae;D_5__uncultured;D_6__uncultured soil bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00467911146136039	0.0036666036666036664	0.00535856800820887	0.00516828438169671	0.0	0.0	0.0071549369064654615	0.003689611437795457
D_0__Bacteria;D_1__Chloroflexi;D_2__KD4-96;D_3__uncultured Chloroflexi bacterium;D_4__uncultured Chloroflexi bacterium;D_5__uncultured Chloroflexi bacterium;D_6__uncultured Chloroflexi bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00044328424370782644	0.0009828009828009828	0.0	0.0021849657548636495	0.0	0.0	0.002536750357746845	0.003977862331373227
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__PLTA13;Ambiguous_taxa;Ambiguous_taxa;Ambiguous_taxa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003102989705954785	0.002608202608202608	0.003762398814274313	0.004117820076473802	0.0	0.0	0.0002601795238714713	0.0006341519658710942
D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;Ambiguous_taxa;Ambiguous_taxa;Ambiguous_taxa;Ambiguous_taxa	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004334334827365414	0.0038934038934038935	0.0030783263025880745	0.003697634354384638	0.0	0.0	0.0029270196435540524	0.003689611437795457
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Acetobacterales;D_4__Acetobacteraceae;D_5__Acidicaldus;D_6__uncultured bacterium	0.0	0.0	0.0002702702702702703	0.000326726203441516	0.0	0.0013804126707352513	0.0013009757317988492	0.001574679159121329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;__;__;__;__;__;__	0.00045110282770246206	0.0004008417677121956	0.0012162162162162162	0.0007986640528570391	0.0006980193700375186	0.001089799476896251	0.000950713034776082	0.0018108810329895283	0.0035462739496626115	0.00189000189000189	0.00034203625584311936	0.0005042228665069961	0.0013238720610040246	0.0008673026886383347	0.0	0.0013836042891732965
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae;D_5__Novosphingobium;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015498015498015497	0.0	0.0019328543216101516	0.0	0.0	0.010537270716794589	0.006283869479995388
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Reyranellales;D_4__Reyranellaceae;D_5__Reyranella;__	0.0	0.0	0.0003088803088803089	0.0	0.0	0.0	0.0	0.0	0.005073141900211791	0.003213003213003213	0.0028503021320259946	0.004117820076473802	0.0	0.0	0.0016261220241966957	0.0045543641185287675
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae;D_5__Sphingomonas;D_6__uncultured Sphingomonadaceae bacterium	0.0	0.0	0.0004054054054054054	0.0007623611413635373	0.0	0.0	0.0	0.0	0.00315224351081121	0.0	0.0	0.0	0.0	0.0005947218436377152	0.0	0.0
D_0__Bacteria;D_1__Gemmatimonadetes;D_2__Gemmatimonadetes;D_3__Gemmatimonadales;D_4__Gemmatimonadaceae;D_5__uncultured;D_6__uncultured bacterium	0.0012108549585697667	0.002104419280489027	0.00015444015444015445	0.0003630291149350178	0.0	0.0	0.0005003752814610958	0.0	0.0007880608777028025	0.0006426006426006426	0.0	0.0009244085885961595	0.0	0.00012390038409119069	0.0	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Acidobacteriia;D_3__Acidobacteriales;__;__;__	0.00045110282770246206	0.0	0.0016795366795366795	0.0012342989907790606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009531878839228976	0.0	0.0	0.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Frankiales;D_4__uncultured;__;__	0.002587905695766756	0.0025052610482012225	0.000888030888030888	0.002287083424090612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003918661300571912	0.0	0.0012358527383894888	0.0
D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales;D_4__Planococcaceae;D_5__Sporosarcina;D_6__Bacillus sp. 7327	0.0	0.0	0.0	0.0	0.0	0.0013077593722755014	0.0011508631473605203	0.0	0.0	0.0	0.0	0.0	0.0	0.0009912030727295255	0.0	0.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Solirubrobacterales;D_4__Solirubrobacteraceae;D_5__Solirubrobacter;D_6__uncultured Solirubrobacter sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003102989705954785	0.002646002646002646	0.0019952114924181963	0.001848817177192319	0.0	0.0	0.004553141667750748	0.005130865905684308
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Pseudonocardiales;D_4__Pseudonocardiaceae;D_5__Kutzneria;__	0.0006885253685984948	0.0006680696128536594	0.0003281853281853282	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015611448395490026	0.0	0.0
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 6;D_3__uncultured Anaeromyxobacter sp.;D_4__uncultured Anaeromyxobacter sp.;D_5__uncultured Anaeromyxobacter sp.;D_6__uncultured Anaeromyxobacter sp.	0.0	0.0	0.0	0.0003630291149350178	0.0	0.0	0.0	0.0	0.0008865684874156529	0.0006804006804006804	0.0015961691939345571	0.003109374343459809	0.0	0.0	0.0	0.0036319612590799033
D_0__Bacteria;D_1__Chloroflexi;__;__;__;__;__	0.00011871127044801634	0.0003674382870695126	0.00034749034749034747	0.000326726203441516	0.004886135590262629	0.0	0.001551163372529397	0.001732147075033462	0.0	0.0006426006426006426	0.00011401208528103979	0.0002941300054624144	0.0025418343571277273	0.0015115846859125263	0.0012358527383894888	0.0004035512510088781
D_0__Bacteria;D_1__Actinobacteria;D_2__MB-A2-108;D_3__uncultured Actinomycetales bacterium;D_4__uncultured Actinomycetales bacterium;D_5__uncultured Actinomycetales bacterium;D_6__uncultured Actinomycetales bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014283603408363297	0.002343602343602344	0.0009120966822483183	0.0	0.0	0.0	0.0027318850006504487	0.002594258042199931
D_0__Bacteria;D_1__Gemmatimonadetes;D_2__Gemmatimonadetes;D_3__Gemmatimonadales;D_4__Gemmatimonadaceae;D_5__uncultured;D_6__uncultured proteobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002216421218539132	0.002343602343602344	0.0023372477482613155	0.0023110214714903987	0.0	0.0	0.0	0.003055459471924363
D_0__Bacteria;D_1__Actinobacteria;D_2__Acidimicrobiia;D_3__Microtrichales;__;__;__	0.0004985873358816686	0.0007682800547817082	0.0	0.0	0.0	0.0	0.0	0.0	0.00315224351081121	0.0016632016632016633	0.0	0.002605151476952813	0.0	0.0	0.0	0.003343710365502133
D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 6;D_3__uncultured Geothrix sp.;D_4__uncultured Geothrix sp.;D_5__uncultured Geothrix sp.;D_6__uncultured Geothrix sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016253755602620302	0.003061803061803062	0.0009120966822483183	0.0034035043489222235	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Chloroflexi;D_2__Ktedonobacteria;D_3__Ktedonobacterales;D_4__Ktedonobacteraceae;D_5__uncultured;__	0.0002136802868064294	0.0029061028159134182	0.0009266409266409266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00034203625584311936	0.0	0.0	0.000545161690001239	0.0	0.0
D_0__Bacteria;D_1__Planctomycetes;D_2__OM190;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002167167413682707	0.0016632016632016633	0.003876410899555353	0.002857262910206311	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Hyphomicrobiaceae;D_5__Pedomicrobium;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0027089592671033836	0.001701001701001701	0.003249344430509634	0.003823690071011387	0.0	0.0	0.001886301548068167	0.005822668050270956
D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Gaiellales;D_4__Gaiellaceae;D_5__Gaiella;D_6__actinobacterium WWH12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014364014364014364	0.0	0.00172276146056557	0.0	0.0	0.0017562117861324314	0.003516660901648795
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micrococcales;D_4__Microbacteriaceae;D_5__Leifsonia;__	0.0	0.0	0.00019305019305019305	0.0	0.0	0.0013804126707352513	0.0010007505629221916	0.0	0.0	0.0	0.0	0.0	0.0008472781190425757	0.0013133440713666213	0.0	0.0
D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Isosphaerales;D_4__Isosphaeraceae;D_5__Aquisphaera;D_6__uncultured bacterium	0.0014007929912865928	0.0005344556902829275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Gemmatales;D_4__Gemmataceae;D_5__uncultured;D_6__uncultured planctomycete	0.0024929366794083432	0.0013361392257073188	0.004401544401544401	0.004646772671168227	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001486804609094288	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__SC-I-84;__;__	9.496901635841307e-05	0.0	0.0003281853281853282	0.0004719378494155231	0.0	0.0	0.0	0.0	0.005664187558488893	0.007030807030807031	0.009006954737202144	0.009328123030379427	0.0	0.0	0.0009756732145180174	0.0012106537530266344
D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micrococcales;D_4__Intrasporangiaceae;D_5__Intrasporangium;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003837647977104202	0.002824858757062147
D_0__Bacteria;D_1__Actinobacteria;D_2__Acidimicrobiia;D_3__Microtrichales;D_4__Iamiaceae;D_5__Iamia;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0017731369748313058	0.0029484029484029483	0.0011971268954509178	0.0016807428883566537	0.0	0.0	0.003447378691296995	0.006572120373573158
D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales;D_4__Bacillaceae;D_5__Bacillus;D_6__Bacillus asahii	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001576121755405605	0.0008316008316008316	0.0020522175350587164	0.001596705743938821	0.0005825037068417708	0.0	0.003057109405489788	0.0
D_0__Bacteria;D_1__Chloroflexi;D_2__Dehalococcoidia;D_3__S085;__;__;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00044328424370782644	0.001512001512001512	0.0	0.001218538594058574	0.0	0.0	0.003772603096136334	0.003747261616511011
D_0__Bacteria;D_1__Actinobacteria;D_2__Acidimicrobiia;D_3__IMCC26256;D_4__uncultured organism;D_5__uncultured organism;D_6__uncultured organism	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004925380485642516	0.0	0.000570060426405199	0.0005042228665069961	0.0	0.0	0.0016911669051645636	0.0018448057188977286
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales;D_4__Mitochondria;__;__	0.00033239155725444574	0.0008684904967097572	0.0007142857142857143	0.000980178610324548	0.0018323008463484861	0.0	0.0018013510132599449	0.0016534131170773956	0.0	0.0	0.0	0.0	0.0	0.0005947218436377152	0.0	0.0
D_0__Bacteria;D_1__Actinobacteria;D_2__Thermoleophilia;D_3__Gaiellales;D_4__uncultured;D_5__uncultured alpha proteobacterium;D_6__uncultured alpha proteobacterium	0.0004985873358816686	0.0	0.0	0.0006171494953895303	0.0	0.0	0.0017012759569677257	0.0018108810329895283	0.0	0.0	0.0	0.0	0.0009002330014827367	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Xanthobacteraceae;D_5__Rhodoplanes;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005171649509924642	0.0057456057456057455	0.004332459240679512	0.00516828438169671	0.0	0.0	0.0	0.0013259541104577424
D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Isosphaerales;D_4__Isosphaeraceae;D_5__uncultured;D_6__uncultured Singulisphaera sp.	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007388070728463773	0.001134001134001134	0.002109223577699236	0.0023950586159082314	0.0	0.0	0.0	0.0
D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Sphingomonadales;D_4__Sphingomonadaceae;__;__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005417918534206767	0.0002646002646002646	0.0	0.0	0.0	0.0	0.003382333810329127	0.006860371267150928
D_0__Bacteria;D_1__Chloroflexi;D_2__Ktedonobacteria;D_3__Ktedonobacterales;D_4__Ktedonobacteraceae;D_5__G12-WMSP1;D_6__uncultured Chloroflexi bacterium	0.0	0.0	0.001081081081081081	0.0009075727873375445	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
