ID	Arable6_1	Arable6_2	Arable6_3	Arable6_4	Arable9_1	Arable9_2	Arable9_3	Arable9_4
FUNasv231	0.000259616	0	0	7.25E-05	0	0	0	0
FUNasv233	8.99E-05	0	0	0.000471424	0.001908271	0	0.001650752	0.002420413
FUNasv235	7.99E-05	0.000500055	0.000510887	0.00060439	0	0	0	0
FUNasv237	8.99E-05	0	4.14E-05	0.000241756	0	0	0	0
FUNasv239	0.000369453	0.000219536	0.000165693	0.000120878	0	0.000167566	0	0
FUNasv244	0.000399409	0.000256126	0.000718004	0.000918673	0.000349535	0.000357474	0	0.000977704
FUNasv249	0.000269601	0.000109768	0	8.46E-05	0.000614048	0	0	5.96E-05
FUNasv250	9.99E-05	0	5.52E-05	8.46E-05	0	0	0	0
FUNasv251	0.000589128	0.000134161	0.000165693	0.000265932	0	0.000245763	0.000101585	0.000107309
FUNasv252	0.000339498	0.000353697	0.000179501	0.000447249	0	0	0	0
FUNasv254	0.00089867	0.000390287	0.000952736	0.00027802	8.50E-05	5.59E-05	2.54E-05	8.35E-05
FUNasv257	0	0.000146358	0.000414233	8.46E-05	0.000897454	0.000368645	0.000355547	0.00029808
FUNasv258	0	0.000402483	0	3.63E-05	0	0	0	0
FUNasv259	0.000189719	0.000573234	0.00037281	0.000314283	0	0	0	0
FUNasv260	0	0	0	6.04E-05	0	0	0	0
FUNasv263	0	0.000195143	0.000110462	0.000205493	0	0.000134053	0.000215868	0.001311554
FUNasv268	0.000319527	0.000268322	0	0.000435161	0	0	0	0
FUNasv269	0.000269601	0.00041468	0.000193309	0.000193405	4.72E-05	0	0	0.000107309
FUNasv270	0.000389424	0.00020734	0.000303771	0.000362634	0	0	0	0
FUNasv272	0.000599113	0.001439182	0.000510887	0.000290107	0	0	0	0.000178848
FUNasv277	0.000139793	4.88E-05	0	0.00010879	0.000670729	0.001251159	0.000241264	0.000155002
FUNasv278	0.000109837	0	8.28E-05	0.000132966	0	7.82E-05	0	0
FUNasv282	0.000748892	9.76E-05	0.000317579	0.000193405	0	0	0.000368245	0.000107309
FUNasv288	0.000579143	0	0.000193309	0.000265932	0	0	2.54E-05	0
FUNasv289	0.000199704	7.32E-05	0.000179501	0.000302195	0	0	0	0
FUNasv295	0.000309542	0.000109768	0.000276155	0.000290107	0	0	3.81E-05	0
FUNasv300	5.99E-05	6.10E-05	6.90E-05	6.04E-05	0	0	0	2.38E-05
FUNasv308	4.99E-05	0	0.000331386	0.000785707	0	0	0	0
FUNasv316	0.000189719	0.000280519	0	7.25E-05	0	0	0	3.58E-05
FUNasv317	0	0	0	4.84E-05	7.56E-05	0.00010054	0.000584112	0
FUNasv319	8.99E-05	9.76E-05	0.000207117	0.000145054	0	0	0	0
FUNasv325	0	0	0	0.00010879	0.000113363	0.000513869	0.000419037	0
FUNasv328	0.000139793	6.10E-05	0.000207117	4.84E-05	0	0	0	0
FUNasv330	0.000289571	0.000597627	5.52E-05	4.84E-05	0.000538472	0.000145224	0	0
FUNasv335	0	0	0	0.00010879	0	0	0	0
FUNasv336	0.000179734	0	0	0.000157141	0	0	0	0
FUNasv339	6.99E-05	0.000109768	0	8.46E-05	0	0	0	0
FUNasv340	0	0	0	6.04E-05	0.000529026	0.000111711	0	0.000321927
FUNasv346	6.99E-05	0.000158554	0.000193309	0.000169229	0	0	0	0
FUNasv347	0	0	0.000220924	0.00038681	0	0.000111711	0.00033015	0
FUNasv350	0	0	0	3.63E-05	0	0	0	0
FUNasv355	3.99E-05	0.000329304	0.000345194	0.000350546	0	0	0	0
FUNasv357	3.00E-05	4.88E-05	0	3.63E-05	0	0	0	0
FUNasv360	0	6.10E-05	0	0.000157141	0	0	0	0
FUNasv361	0	0	0	6.04E-05	0.000349535	0.000111711	0	0.000274234
FUNasv370	6.99E-05	0	0	6.04E-05	0.000132256	0.000167566	5.08E-05	0
FUNasv378	0.000129808	0	6.90E-05	0.000132966	0.000595154	0	0	0
FUNasv381	0.000159764	0	0	9.67E-05	0	0	0	0
FUNasv421	8.99E-05	0	0	0.00027802	0	0	0	0
FUNasv424	7.99E-05	0	0	7.25E-05	0	0	0	0
FUNasv426	3.99E-05	0	0	4.84E-05	0	0	0	0
FUNasv432	5.99E-05	0	0.000110462	0.000120878	0	0	0	0
FUNasv446	0	0	0	6.04E-05	0	0	0	0
FUNasv461	0	0	0.000138078	8.46E-05	0	0	0	0
FUNasv463	0	0	0.000220924	0.000169229	0	0	0	0
FUNasv467	3.99E-05	0	0.000165693	8.46E-05	0	0	0	0
FUNasv468	0	7.32E-05	0	0.000145054	0	0	0	0
FUNasv473	0.000199704	0.000109768	0	0.000132966	0	0	0	0
FUNasv474	0	0	0	9.67E-05	0	0	0	0.000238464
FUNasv478	0	0.000109768	0	8.46E-05	0	0	0	0
FUNasv494	0	0	0	8.46E-05	0	0	0	0
FUNasv497	0	0.000121965	0	2.42E-05	0	0	0	5.96E-05
FUNasv507	0	0	2.76E-05	9.67E-05	0	0	0	0
FUNasv519	0	7.32E-05	0	8.46E-05	0	0	0	0
FUNasv520	0	4.88E-05	0	3.63E-05	0	0	0	0
FUNasv530	0	0	0	2.42E-05	0	0	0	0
FUNasv558	0	6.10E-05	0	3.63E-05	0	0	0	0
FUNasv565	3.99E-05	0	0	7.25E-05	0	0	0	0
FUNasv567	0	0	0	7.25E-05	0	0	0	0
FUNasv587	0	0	0	0.000145054	0	0	0	0
FUNasv595	0	0	0	4.84E-05	0	0	0	0
FUNasv603	0	0	0	6.04E-05	0	0	0	0
FUNasv604	0	0	0	4.84E-05	0	0	0	0
FUNasv616	0	0	5.52E-05	7.25E-05	0	0	0	0
FUNasv626	0	0	0	3.63E-05	0	0	0	0
FUNasv627	0	0	0	2.42E-05	0	0	0	2.38E-05
FUNasv643	0	0	5.52E-05	4.84E-05	0	0	0	0
FUNasv685	0	0	0	7.25E-05	0	0	0	0
FUNasv757	0	0	0	3.63E-05	0	0	0	0
FUNasv758	0	0	0	3.63E-05	0	0	0	0
ProASV39	0.067058824	0.011176471	0.037647059	0.038823529	0	0	0.062941176	0.032352941
ProASV41	0.052941176	0.008823529	0.013529412	0.033529412	0	0.002941176	0.011764706	0.016470588
ProASV45	0	0.02	0	0.008823529	0	0.001176471	0.003529412	0.021764706
ProASV48	0	0.035882353	0	0.002352941	0	0	0.002352941	0.005294118
ProASV60	0	0.001764706	0	0.001176471	0	0	0	0
ProASV62	0.002352941	0	0	0.001764706	0	0	0	0
ProASV79	0	0	0	0.001764706	0	0	0	0.001176471
ProASV87	0	0	0.000588235	0.005294118	0	0	0	0
ProASV89	0	0	0	0.007647059	0	0	0	0
ProASV91	0.042941176	0.050588235	0.017058824	0.011176471	0	0.038823529	0.097058824	0.114117647
ProASV92	0	0	0	0.004117647	0	0.002941176	0	0
ProASV95	0	0.009411765	0.002941176	0.000588235	0	0.001176471	0.003529412	0.002941176
ProASV97	0	0.041176471	0.020588235	0.000588235	0	0.002352941	0.034117647	0.025882353
ProASV107	0.001764706	0.001176471	0.017647059	0.012941176	0	0.047647059	0.016470588	0.051764706
ProASV108	0	0	0	0.003529412	0	0	0	0.001176471
ProASV115	0.140588235	0.128823529	0.509411765	0.189411765	0	0.325294118	0.097058824	0.100588235
ProASV121	0	0	0	0.000588235	0	0	0	0.000588235
ProASV132	0	0	0	0.001176471	0	0	0	0
ProASV133	0	0	0	0.000588235	0	0	0	0
ProASV136	0.015882353	0.002941176	0	0.002352941	0	0	0	0
ProASV164	0.033529412	0.005294118	0.036470588	0.065294118	0	0.058823529	0.107058824	0.096470588
ProASV168	0	0	0.005294118	0.002352941	0	0.020588235	0.001764706	0.010588235
ProASV191	0	0	0.000588235	0.000588235	0	0	0	0
ProASV199	0	0	0	0.004705882	0	0.007647059	0.004705882	0.005294118
ProASV210	0.007058824	0.005882353	0.004705882	0.004117647	0	0.007647059	0	0.003529412
ProASV215	0.003529412	0.002352941	0.002941176	0.003529412	0	0.004117647	0.002941176	0
ProASV221	0.01	0	0	0.008235294	0	0.002941176	0.003529412	0.002941176
ProASV226	0	0	0	0.000588235	0	0.000588235	0	0
ProASV227	0	0	0	0.004117647	0	0.002941176	0.001764706	0.002941176
ProASV232	0	0	0	0.001176471	0	0	0	0.004705882
ProASV238	0	0.015882353	0.001764706	0.001176471	0	0	0.002352941	0
ProASV242	0.077647059	0.062941176	0.017647059	0.070588235	0	0.030588235	0.045882353	0.052941176
ProASV244	0	0	0.000588235	0.002352941	0	0.000588235	0.001176471	0
ProASV247	0.004705882	0.005294118	0.000588235	0.014117647	0	0.002941176	0	0.002352941
ProASV248	0.066470588	0.030588235	0.014705882	0.055882353	0	0.009411765	0.032352941	0.048235294
ProASV253	0.067647059	0.047647059	0.008235294	0.037647059	0	0.023529412	0	0.004117647
ProASV254	0	0	0.000588235	0.008235294	0	0	0	0
Cephalobus	0.024096386	0.023255814	0.022727273	0.047619048	0.03	0.052083333	0.071428571	0.081632653
Acrobeloides	0.168674699	0.209302326	0.181818182	0.261904762	0.14	0.177083333	0.193877551	0.224489796
Prismatolaimus	0	0	0.045454545	0.023809524	0.01	0	0.051020408	0.081632653
Filenchus	0.024096386	0	0.022727273	0.023809524	0.04	0	0.030612245	0.040816327
Ditylenchus	0	0.023255814	0.022727273	0.035714286	0	0.020833333	0.030612245	0.040816327
Aphelenchus	0.156626506	0.162790698	0.147727273	0.130952381	0.15	0.135416667	0.112244898	0.102040816
Aporcelaimellus	0.024096386	0.023255814	0.022727273	0.047619048	0.02	0.041666667	0.030612245	0.040816327
