ASVID	Restore6_1	Restore6_2	Restore6_3	Restore6_4	Restore9_1	Restore9_2	Restore9_3	Restore9_4
FUNasv294	0	0	0	0	0.000376966	0.000407498	0.000334001	0.000460712
FUNasv295	0.000284551	0.000384408	0.000350073	0.000352761	0	0.000197928	0	0
FUNasv296	0	0	0	0	0.000183389	0.000256142	0.000245589	0.000381279
FUNasv297	0.000207941	0.000332771	0.000268389	0	7.13E-05	0	8.84E-05	0
FUNasv298	0	0	0.00012836	0.000264571	0	0	0	0
FUNasv299	0	0	0	0	0	0	0	0
FUNasv300	0.000175108	0.000240972	0.000180871	4.41E-05	0	0	7.86E-05	0
FUNasv301	0	0	0	0	0	0	0	0
FUNasv302	4.38E-05	0.000206548	6.42E-05	0	0.00023433	0.000116428	0.000225942	0
FUNasv303	8.76E-05	0.000654067	0.000525109	0	0.000275084	0.000302713	0.000304531	7.94E-05
FUNasv304	0	0	0	0.000154333	0.000101883	0	0.000324178	0.000285959
FUNasv305	0.000207941	0.000258184	0.000968534	0	4.08E-05	0	0	0
FUNasv306	0	0	0	0.000154333	0	0.001199208	0	0
FUNasv307	0.000120387	9.18E-05	9.92E-05	0.000132285	0.00029546	0.000605426	0.000402766	0.00019064
FUNasv308	4.38E-05	0	9.92E-05	0	0	0	0	0
FUNasv309	0	0	0	0	5.09E-05	0	0	0
FUNasv310	0	0	0	0	0.000478849	0	0	0
FUNasv311	6.57E-05	0.000143436	0	0	0	0	0	0
FUNasv312	0	0.000269659	0.00025672	0	0.000152824	0	0	0
FUNasv313	0	0	4.08E-05	0	0	0.00029107	0	0.000238299
FUNasv314	0	0	0	0	0.000336213	0.000814996	0	0.000333619
FUNasv315	0	6.31E-05	0	0	0	0.00116428	0	0
FUNasv316	8.76E-05	0.000154911	7.58E-05	0.000110238	0	0	0	0
FUNasv317	0	0	0	0	7.13E-05	0.000454069	0	0
FUNasv318	0	0	5.25E-05	5.51E-05	0.000101883	0.000407498	0.000383119	0.000158866
FUNasv319	0.000175108	8.03E-05	0.000134195	0.000110238	0	0	0	0
FUNasv320	0	0	0	7.72E-05	0.000213954	0.000162999	0.000314354	0.000460712
FUNasv321	0	2.87E-05	0.000116691	0.000474022	0	0	0	0
FUNasv322	0.000262663	0.000304084	0	8.82E-05	0	5.82E-05	0	0
FUNasv323	0	2.87E-05	0	0	0.000101883	0.00108278	0.000176824	0.000158866
FUNasv324	0.00022983	0.000413095	0.000186705	0	8.15E-05	0.00020957	0.000167001	0
FUNasv325	0.000372105	0	0	0	0	0	0	0
FUNasv326	0.000634768	0.00020081	4.08E-05	0	0	0	0	0
FUNasv327	0	0	0	0	0	0	0	0
FUNasv328	0.000251718	0.000332771	0.0006418	0.000132285	0	2.33E-05	0	0
FUNasv329	0	0	0	0	0	0	0	0
FUNasv330	0	0	2.33E-05	8.82E-05	0	0	0	0
FUNasv331	0	0	0	0	0.00035659	0	0.000334001	0.000444826
FUNasv332	0.00022983	0	0.00038508	0	0	0	0	0
FUNasv333	0	0.000206548	9.92E-05	0.000209452	0	0.000256142	0.000176824	0
FUNasv334	0.000218885	0.000120486	0	0	0	0	0	0
FUNasv335	0.000196997	0.00044752	0.000350073	0	0	0	0	0
FUNasv336	0	0	0.000361742	0	0	0	0	0
FUNasv337	2.19E-05	0	0	0.000110238	0.000519602	2.33E-05	0.000235766	6.35E-05
FUNasv338	0.000175108	8.03E-05	0.000198374	0.000143309	0	0	0	0
FUNasv339	0.000196997	0.00020081	8.17E-05	0	0	0	0	0
FUNasv340	0	3.44E-05	2.92E-05	8.82E-05	0	0	0	0
FUNasv341	0	0	0	0	0.000275084	0.000849924	0.000117883	9.53E-05
FUNasv342	0	0.000137698	8.75E-05	0	0	0.000605426	0.000157177	0
FUNasv343	0	0	0	4.41E-05	0.000203766	0.00058214	0.000284883	0.000111206
FUNasv344	0.000120387	0	0.000105022	0	0.000122259	0	0.000844827	0.000524259
FUNasv345	0	1.15E-05	0.00012836	0.000518118	0	0	0	0
FUNasv346	7.66E-05	0.000114749	5.25E-05	0	0	0	0	0
FUNasv347	0	0	0	0	0	0	0	0
FUNasv348	0.000109443	0.000114749	0.000145864	0.000143309	0	0	0	0
FUNasv349	0.000218885	0.000229497	0.000245051	0	0	0	0	0
FUNasv350	0	9.75E-05	5.83E-05	0	0	0.000617068	0	0
FUNasv351	0.001061594	0.000263922	0.000682642	0.000187404	0.000397343	0	0.000206295	0
FUNasv352	0	0	0	8.82E-05	0	0	0	0.001318591
FUNasv353	0	0	0	0.000275594	0	0	0	0
FUNasv354	0	2.29E-05	0.000239216	0.000297642	0	0	0	0
FUNasv355	0	0.000143436	0	0	0	0	0	0
FUNasv356	0	0	0	0	0.000264895	0.000325998	0.00013753	0.00019064
FUNasv357	6.57E-05	6.31E-05	7.00E-05	0	5.09E-05	0.000349284	0.000255413	0
FUNasv358	8.76E-05	7.46E-05	7.58E-05	4.41E-05	0	2.33E-05	0	0
FUNasv359	8.76E-05	4.59E-05	0.000215878	0.000121262	0	0	0	0
FUNasv360	0.000120387	0.000120486	0.000145864	0	0	0	0	0
FUNasv361	0	0	0	0	0	0	0	0
FUNasv362	2.19E-05	0	3.50E-05	0	0.000163012	0.000104785	0	9.53E-05
FUNasv363	0	0.00020081	0.000175036	0.000330713	0	0	0	0
FUNasv364	0	0	0	0	0	0.000244499	0	0
FUNasv365	0	0	0	0.000165357	0	0	0	0
FUNasv366	0	0	0	0	0	0	0	0
FUNasv367	0.000207941	0.000212285	0.00025672	0	0	0.000488998	5.89E-05	0.000301846
FUNasv368	5.47E-05	6.31E-05	9.34E-05	4.41E-05	3.06E-05	0	4.91E-05	0
FUNasv369	0	8.61E-05	0.000163367	0.000209452	0	0	0	0
FUNasv370	0	9.75E-05	0	7.72E-05	0	0	0	0
FUNasv371	0	0	0	0	0	0	0	0
FUNasv372	7.66E-05	6.88E-05	0	0	6.11E-05	0.000104785	7.86E-05	0.00019064
FUNasv373	0	0	0	0	0.000101883	6.99E-05	0.000392943	0.000174753
FUNasv374	0	0	0	0	0	0.00020957	0	0.000778445
FUNasv375	0	0.000378671	0.00012836	0.00017638	0	0	0	0
FUNasv376	9.85E-05	2.87E-05	0.000268389	0.000110238	0	0	0	0
FUNasv377	8.76E-05	0.000103274	0.000145864	7.72E-05	0	2.33E-05	0	6.35E-05
FUNasv378	0	0	0	0	0	0	0	0
FUNasv379	5.47E-05	3.44E-05	3.50E-05	0	0.000203766	0.000267784	1.96E-05	0.000111206
FUNasv380	0.000186053	9.75E-05	0	0	0.000631673	0	0	0
FUNasv381	0	9.75E-05	0.000110856	0	0	0	0	0
FUNasv382	0	2.87E-05	5.83E-05	0.000341737	0	0	0	0
FUNasv383	0.000536269	6.31E-05	0	0	0	0	0	0
FUNasv384	0	0.000344246	8.75E-05	0	0	0	0	0
FUNasv385	0	0.000154911	0.000373411	0.000374808	0	0	0	0
FUNasv386	0	0	0	0	0.000611297	0	0	0
FUNasv387	0	0	0	0	0.000101883	0.000162999	8.84E-05	0.000428939
FUNasv388	0	0	0.00012836	0.000253547	0	0	0	0
FUNasv389	0.00015322	0.000218022	9.34E-05	0	0	0	0	0
FUNasv390	0.000415882	0.000120486	0	0	0	0	0	0
FUNasv391	0	9.18E-05	0.000175036	0	0	0	0.000117883	0
FUNasv392	0	0	0.000145864	0.000231499	0	0	0	9.53E-05
FUNasv393	0	0	4.08E-05	0.000110238	0	0	0.000402766	0
FUNasv394	0	0	0	0	0	0	0	0
FUNasv395	0	0	0	0	0	0	0.000520649	0.000174753
FUNasv396	0	0	0.000163367	0.000551189	0	0	0	0
FUNasv397	0.000601935	0	0	0	0	0	0	0
FUNasv398	5.47E-05	0	0	0	0.000122259	0.000302713	0.000117883	0
FUNasv399	6.57E-05	5.16E-05	0.000110856	0.000165357	0	0	0	0
FUNasv400	0	4.59E-05	9.34E-05	0.000143309	0	6.99E-05	0.000255413	0
FUNasv401	0	0	0	0	0	0	0	0.000857878
FUNasv402	0	2.87E-05	2.92E-05	6.61E-05	0	0	0.00013753	0
FUNasv403	0	0	0	0	0	0.000314356	0	0
FUNasv404	0	0.000154911	0.000145864	0	5.09E-05	0	0	0
FUNasv405	0	0	0	0	0	0.000477355	5.89E-05	7.94E-05
FUNasv406	0	0	0	0	0	0	0	0
FUNasv407	9.85E-05	0.000143436	9.92E-05	0	0	0	0	0
FUNasv408	0	0	0	0	0	0	0.000225942	0.000444826
FUNasv409	0.000164164	4.59E-05	0	0	9.17E-05	0	0.000157177	7.94E-05
FUNasv410	9.85E-05	0.000166386	0	0	0	0	0.000117883	0
FUNasv411	0	0	0	0	0.000163012	0.00029107	2.95E-05	7.94E-05
FUNasv412	0.000142276	4.02E-05	0	0	0.000468661	0.000174642	0.000167001	0.000254186
FUNasv413	0	0	0	0	0	0	0	0
FUNasv414	0.000175108	0.000172123	0	0	0	0	0	0
FUNasv415	0.000175108	0.000154911	1.75E-05	0	5.09E-05	0	4.91E-05	0
FUNasv416	0	0.000258184	0.000262554	0	0	0	0	0
FUNasv417	4.38E-05	4.59E-05	4.67E-05	0.000187404	0	0	0	0
FUNasv418	0	0	0	0	0	0	0	0
FUNasv419	0.000186053	9.75E-05	0.000122525	0	0	0	0	0
FUNasv420	0	0	7.58E-05	0	0.000122259	0.000360927	0	0.00014298
FUNasv421	0	0	0	0.000121262	0	0	0	0
FUNasv422	0	6.31E-05	8.17E-05	8.82E-05	0	0	0	0
FUNasv423	0	0	0.000215878	0	0	6.99E-05	0	0
FUNasv424	0	5.16E-05	8.17E-05	0	5.09E-05	0	0	0
FUNasv425	7.66E-05	4.59E-05	6.42E-05	0	0	3.49E-05	4.91E-05	4.77E-05
FUNasv426	8.76E-05	0.000149173	0	0	0	0	0	0
FUNasv427	3.28E-05	0	0	0	7.13E-05	0	8.84E-05	0
FUNasv428	0.000196997	0.000131961	2.92E-05	0	0	0	0	0
FUNasv429	0.000186053	9.18E-05	4.67E-05	0	0	0	0	0
FUNasv430	8.76E-05	5.16E-05	0	6.61E-05	0	0.00020957	0	0
FUNasv431	0	0	0	0	0	0	0	0
FUNasv432	0	0	9.34E-05	0	0	0	0	0
FUNasv433	0	0	0.000105022	6.61E-05	6.11E-05	0.000442426	0	4.77E-05
FUNasv434	0	6.88E-05	5.25E-05	2.20E-05	2.04E-05	0	0	0
FUNasv435	0	0	2.33E-05	9.92E-05	0	0	0	0
FUNasv436	0	0	4.08E-05	0.00017638	0	0	0	0
FUNasv437	0	0	0	0	0	0	1.96E-05	0
FUNasv438	0	0	0	0	0	0	0	0
FUNasv439	0.000142276	0.000143436	0	0	0	0	0	0
FUNasv440	8.76E-05	0.00020081	2.33E-05	0	0	0	0	0
FUNasv441	0	0	0	0	0.00029546	0	8.84E-05	0
FUNasv442	0	0	0	0	0.000244519	0	0.00013753	0
FUNasv443	0	0	0	0	0	0	0.000167001	0.000206526
FUNasv444	0	0	4.67E-05	0	8.15E-05	0.000174642	5.89E-05	0
FUNasv445	0	0	0	4.41E-05	0	0	0	0
FUNasv446	0	0	5.25E-05	0.000165357	0	0	6.88E-05	0
FUNasv447	0.000525325	4.59E-05	0	0	0	0	0	0
FUNasv448	9.85E-05	4.02E-05	0	8.82E-05	0.000132448	0.000104785	0.000127706	0.000111206
FUNasv449	0.000273607	5.74E-05	0	0	0	0	0	0
FUNasv450	7.66E-05	0.000160648	1.75E-05	0	4.08E-05	0	0	0
FUNasv451	8.76E-05	0.000195073	5.25E-05	0	0	0	7.86E-05	0
FUNasv452	3.28E-05	0	0.000105022	7.72E-05	0	4.66E-05	0	0
FUNasv453	4.38E-05	0	0	0	0	0	0	0
FUNasv454	0	0	0	0	0	0	0	0
FUNasv455	0.000175108	9.75E-05	0	0	0	0	0	0
FUNasv456	0	0	0	0	0.000101883	8.15E-05	2.95E-05	0.000206526
FUNasv457	0.000196997	8.03E-05	0	0	0	0	0	0
FUNasv458	0	0	0	0.000352761	0	0	0	0
FUNasv459	0	0	6.42E-05	4.41E-05	0	0	0	0
FUNasv460	3.28E-05	0	6.42E-05	0.000143309	3.06E-05	0	0	0
FUNasv461	0	2.29E-05	5.83E-05	0	0	0	0	0
FUNasv462	0	0	0	0	9.17E-05	0.000256142	0	0
FUNasv463	0	0	0	0	0	0	0	0
FUNasv464	9.85E-05	6.31E-05	5.83E-05	0	0	0	0	0
FUNasv465	0	0.000114749	5.83E-05	0	0	0	0	0
FUNasv466	0	0	0.000175036	0	0	0	0	0
FUNasv467	0	1.72E-05	1.75E-05	0	0	0	0	0
FUNasv468	0	5.16E-05	8.17E-05	0	0	9.31E-05	0	0
FUNasv469	0	0	0	0	0	0	0	0
FUNasv470	0.00015322	0.000103274	9.92E-05	0.000132285	0	0	0	0
FUNasv471	3.28E-05	0	8.17E-05	0.00031969	6.11E-05	0	0	0
FUNasv472	0	0	0	0	0	0.000139714	0.000167001	0
FUNasv473	5.47E-05	0.000114749	0.000145864	8.82E-05	0.000132448	0	0.000108059	0
FUNasv474	0	0	0	0	0	0	0	0
FUNasv475	0	7.46E-05	0	0.000110238	0.000152824	5.82E-05	0.000108059	0
FUNasv476	0	4.02E-05	3.50E-05	0.000110238	0	0	0	0
FUNasv477	0	2.87E-05	0	0	0	0	0	0
FUNasv478	0.000120387	0.000120486	0.000157533	0	0	0	0	0
FUNasv479	0	0	0	0	0.000275084	0	0	0.000111206
FUNasv480	0	0	5.25E-05	0	0.000101883	0.000116428	3.93E-05	4.77E-05
FUNasv481	0	0	0	0	6.11E-05	0	0.000206295	0
FUNasv482	0	0	0	0	0	0.000314356	6.88E-05	0
FUNasv483	0	3.44E-05	5.25E-05	0	0	0	0	0
FUNasv484	0	0	2.92E-05	0.00017638	0	0	0	0
FUNasv485	7.66E-05	0	0	0	9.17E-05	0	0	0
FUNasv486	0.000186053	5.16E-05	0	0	0	0	0	0
FUNasv487	0	0	0	0.000286618	0	0	0	0
FUNasv488	0	0	0	4.41E-05	7.13E-05	3.49E-05	3.93E-05	0.000127093
FUNasv489	0	0	0	0	0	0	0.000255413	0
FUNasv490	0	0	0	0	0	0	0	0.000413052
FUNasv491	0	0	3.50E-05	0	0	2.33E-05	0	0
FUNasv492	0.000218885	0	2.92E-05	0	0	0	0	0
FUNasv493	0	0	5.83E-05	6.61E-05	0	4.66E-05	0	7.94E-05
FUNasv494	0	0	4.67E-05	0	0	0	0.000167001	0
FUNasv495	0	0	0	0	0.000254707	0	0	0
FUNasv496	0.000131331	4.59E-05	0	0.000143309	0	0	0	0
FUNasv497	0	4.59E-05	2.33E-05	0.000132285	0	0	0	0
FUNasv498	0	0	0	0	0.000244519	0	0	0
FUNasv499	2.19E-05	0	1.75E-05	0	0.000173201	0.000139714	0.000235766	0.000158866
FUNasv500	6.57E-05	4.02E-05	4.08E-05	0	0	0	0	0
FUNasv501	0	0	0	0	0	3.49E-05	0	0
FUNasv502	0.000196997	0.000131961	0	0	0	0	0	0
FUNasv503	0	0.000131961	0	0	0	0	0	0
FUNasv504	0	0	0.000134195	0	0	0	0	0
FUNasv505	0	0	0.000122525	0.000253547	0	0	0	0
FUNasv506	0	0	0	0	0	0.000267784	0	0
FUNasv507	4.38E-05	5.74E-05	5.83E-05	4.41E-05	0	0	0	0
FUNasv508	0	0	0	0	0	0	0	0
FUNasv509	0.000240774	0	0	0	0	0	0	0
FUNasv510	0	5.74E-05	0	5.51E-05	0	0	6.88E-05	0
FUNasv511	0	0	0	0	0	0	0	0.000349506
FUNasv512	0	4.02E-05	4.08E-05	0	0	0	0	0
FUNasv513	0	2.29E-05	2.92E-05	0	0	0	2.95E-05	0
FUNasv514	0	0	0	0	0	0	0	0
FUNasv515	0	0	0	0	0	0	0	0
FUNasv516	0	0	0	0	0	0	0	0
FUNasv517	8.76E-05	7.46E-05	0	0	0	0	0	0
FUNasv518	0	1.72E-05	4.08E-05	8.82E-05	0	0	0	0
FUNasv519	0	0	0	7.72E-05	0	0	0	0
FUNasv520	0	4.59E-05	2.92E-05	0	0	0	0	0
FUNasv521	0	3.44E-05	0	0	9.17E-05	3.49E-05	0	0
FUNasv522	0.000109443	5.74E-05	0	0	0	0	0	0
FUNasv523	0	2.87E-05	0.000169202	0	0	0	0	0
FUNasv524	0	0	0	0.000110238	0.000101883	0	0.000117883	0
FUNasv525	0	0	0	0	0.000112071	0	8.84E-05	0
FUNasv526	0	0	0	0	0	0.000232856	0	0
FUNasv527	0	0	0	0	0	0.000232856	0	0
FUNasv528	0	5.74E-05	2.33E-05	0	0	0	0	0
FUNasv529	0	0	0	0	0	0	0	0
FUNasv530	5.47E-05	2.87E-05	4.08E-05	0	0	0	0	0
FUNasv531	0.000207941	0	0	0	0	0	0	0
FUNasv532	0.000164164	2.29E-05	0	0	0	0	0	0
FUNasv533	0	0.000109011	0	0	0	0	0	0
FUNasv534	0	0.000109011	5.25E-05	0	0	0	5.89E-05	0
FUNasv535	0	0	2.92E-05	0	0	0.000162999	0	0
FUNasv536	0	0	0	0.000154333	0	6.99E-05	0.000127706	0
FUNasv537	0	0	0	0	0	0	0	0.000301846
FUNasv538	0	0	6.42E-05	0	0	0	0	0
FUNasv539	0	0	2.33E-05	0.000132285	0	0	0	0
FUNasv540	0	0	0	0.000187404	0	0	0	0
FUNasv541	0	0	0	0	0	0	0	0
FUNasv542	3.28E-05	0	2.33E-05	0	0	0	0.000108059	0
FUNasv543	0	0	5.25E-05	4.41E-05	0	0	0	0
FUNasv544	0	0	0	0	9.17E-05	0	0	0
FUNasv545	5.47E-05	2.29E-05	2.33E-05	4.41E-05	0	0	0	0
FUNasv546	0	5.16E-05	0	8.82E-05	0	0	0	0
FUNasv547	0	4.59E-05	5.25E-05	0	0	0	0	0
FUNasv548	0	0	0	0.000187404	0	0	0	0
FUNasv549	5.47E-05	0	0	0	0	0.000197928	0	0
FUNasv550	0	0	1.17E-05	0	0	0	6.88E-05	7.94E-05
FUNasv551	0	9.18E-05	0	0	0	0	0	0
FUNasv552	0	2.29E-05	1.17E-05	0	0	0	9.82E-05	0
FUNasv553	0	0	9.34E-05	0	0	0	0	0
FUNasv554	0	0	0	0	0.000163012	0	0.000127706	0.00014298
FUNasv555	0	0	0	0	0	0.000139714	3.93E-05	0
FUNasv556	0	0	0	0	0	0	0	0
FUNasv557	0	4.59E-05	2.92E-05	0	0	0	0	0
FUNasv558	4.38E-05	0	1.75E-05	0	0	0	0	0
FUNasv559	0	8.61E-05	0	0	0	0	0	0
FUNasv560	0	8.61E-05	0	0	0	0	0	0
FUNasv561	0	4.59E-05	4.08E-05	8.82E-05	0	0	0	0
FUNasv562	0	0	6.42E-05	0.000143309	0	0	0	0
FUNasv563	0	0	0	0	0	0.000174642	0	0
FUNasv564	0	0	0	8.82E-05	0	0	0	0
FUNasv565	0	0	0	4.41E-05	0	0	0	0
FUNasv566	0	0	5.83E-05	0	0	0	0	0
FUNasv567	0	0	0	0	8.15E-05	0	0	0
FUNasv568	0	0	0	0	0	0	0	0
FUNasv569	0	0	0	0	0	0	0	0
FUNasv570	2.19E-05	8.03E-05	0	0	0	0	0	0
FUNasv571	0	8.03E-05	2.33E-05	0	0	0	0	0
FUNasv572	0	8.03E-05	0	0	0	0	0	0
FUNasv573	0	6.31E-05	0	3.31E-05	0	0	0	0
FUNasv574	0	5.74E-05	2.33E-05	0	0	0	0	0
FUNasv575	0	4.59E-05	3.50E-05	0	0	0	8.84E-05	0
FUNasv576	0	0	8.17E-05	0	0	0	0	0
FUNasv577	0	2.29E-05	0	0	0	0.000139714	1.96E-05	0
FUNasv578	0	0	0	0	0	9.31E-05	0	9.53E-05
FUNasv579	0	0	0	0	0	0	0	0
FUNasv580	0	0	0	0	0	0	0	7.94E-05
FUNasv581	0	4.02E-05	0	0	0	3.49E-05	0	0
FUNasv582	0	0	0	0	0	0	0	0
FUNasv583	0	0	0	0	9.17E-05	4.66E-05	0	0
FUNasv584	0	0	0	0	0	0	0	0
FUNasv585	0	0	0	6.61E-05	0	0	0	0
FUNasv586	0	2.87E-05	0	0	0	0	0	0
FUNasv587	0	0	0	0	0	0	0	0
FUNasv588	0	0	0	0	0	0	3.93E-05	0
FUNasv589	0.000131331	0	5.83E-05	0	0	0	0	0
FUNasv590	0.000131331	0	0	0	0	0	0	0
FUNasv591	0	6.88E-05	0	0	0	0	0	0
FUNasv592	0	6.88E-05	0	0	0	0	0	0
FUNasv593	0	0	7.00E-05	0	0	0	0	0
FUNasv594	0	4.02E-05	4.08E-05	5.51E-05	0	0	0	0
FUNasv595	0	0	2.92E-05	0.000132285	0	0	0	0
FUNasv596	0	0	0	0	0.000122259	0	0	0
FUNasv597	0	0	0	0	0.000122259	0	0	0
FUNasv598	0	0	0	0	0	0.000139714	0	0
FUNasv599	0	0	0	0	0	0.000104785	0	4.77E-05
FUNasv600	0	0	0	0	0	0	0	0.00019064
FUNasv601	0	0	2.33E-05	0	0	0	0	0
FUNasv602	0	0	0	7.72E-05	0	0	0	0
FUNasv603	0	3.44E-05	0	0	0	0	0	0
FUNasv604	7.66E-05	0	0	0	0	0	0	0
FUNasv605	0	6.31E-05	1.75E-05	0	0	0	0	0
FUNasv606	0	2.29E-05	0	7.72E-05	0	0	0	0
FUNasv607	0	0	6.42E-05	0	0	0	0	0
FUNasv608	0	0	6.42E-05	0	0	0	0	0
FUNasv609	0	0	6.42E-05	0	0	0	0	0
FUNasv610	0	0	0	0.000121262	0	0	0	0
FUNasv611	0	0	0	8.82E-05	0	3.49E-05	0	0
FUNasv612	0	0	0	0	0.000112071	0	0	0
FUNasv613	0	0	0	0	0	0.000128071	0	0
FUNasv614	0	0	0	0	0	0.000128071	0	0
FUNasv615	0	0	0	0	0	0	0	0.000174753
FUNasv616	0	0	0	0	0	0	0	0
FUNasv617	0	0	0	0	0	0	6.88E-05	0
FUNasv618	4.38E-05	0	0	0	2.04E-05	0	0	6.35E-05
FUNasv619	0	5.74E-05	0	0	0	0	0	0
FUNasv620	0	2.87E-05	2.92E-05	0	0	0	0	0
FUNasv621	0	0	5.83E-05	0	4.08E-05	0	0	0
FUNasv622	0	0	5.83E-05	0	0	0	0	0
FUNasv623	0	0	0	0	0.000101883	0	0	0
FUNasv624	0	0	3.50E-05	0	0	5.82E-05	0	0
FUNasv625	0	3.44E-05	0	0	0	0	0	0
FUNasv626	0	3.44E-05	0	0	0	0	0	0
FUNasv627	0	2.87E-05	0	0	0	0	0	0
FUNasv628	0	0	0	0	0	0	0	0
FUNasv629	0	0	0	0	0	0	0	0
FUNasv630	0	0	0	0	0	4.66E-05	0	0
FUNasv631	9.85E-05	0	0	0	0	0	0	0
FUNasv632	3.28E-05	3.44E-05	0	0	0	0	0	0
FUNasv633	2.19E-05	5.16E-05	0	0	0	0	0	0
FUNasv634	0	9.18E-05	0	0	0	0	0	0
FUNasv635	0	5.16E-05	0	0	0	0	0	0
FUNasv636	0	5.16E-05	0	0	0	0	3.93E-05	0
FUNasv637	0	0	5.25E-05	0	0	0	0	0
FUNasv638	0	0	5.25E-05	0	0	0	0	0
FUNasv639	0	0	5.25E-05	0	0	0	0	0
FUNasv640	0	0	5.25E-05	0	0	0	0	0
FUNasv641	0	0	0	0	2.04E-05	8.15E-05	0	0
FUNasv642	0	0	0	0	0	0	0	0
FUNasv643	0	0	0	0	0	0	0	0
FUNasv644	0	0	0	0	0	0	0	0
FUNasv645	0	0	0	0	0	0	0	0
FUNasv646	0	0	0	0	0	0	0	0
FUNasv647	0	0	0	0	0	0	0	0
FUNasv648	5.47E-05	0	0	0	0	0	0	0
FUNasv649	3.28E-05	0	0	0	0	0	0	0
FUNasv650	8.76E-05	4.02E-05	0	0	0	0	0	0
FUNasv651	8.76E-05	0	0	0	0	0	0	0
FUNasv652	8.76E-05	0	0	0	0	0	0	0
FUNasv653	8.76E-05	0	0	0	0	0	0	0
FUNasv654	8.76E-05	0	0	0	0	0	0	0
FUNasv655	0	4.59E-05	0	0	0	0	0	0
FUNasv656	0	4.59E-05	0	0	0	0	0	0
FUNasv657	0	4.59E-05	0	0	0	0	0	0
FUNasv658	0	4.59E-05	1.17E-05	0	0	0	0	0
FUNasv659	0	0	4.67E-05	0	0	0	0	0
FUNasv660	0	0	4.67E-05	0	0	0	0	0
FUNasv661	0	0	0	4.41E-05	0	0	3.93E-05	0
FUNasv662	0	0	0	0	8.15E-05	0	0	0
FUNasv663	0	0	0	0	8.15E-05	0	0	0
FUNasv664	0	0	0	0	0	9.31E-05	0	0
FUNasv665	0	0	0	0	0	0	7.86E-05	0
FUNasv666	0	0	0	0	0	0	0	0
FUNasv667	0	0	0	0	0	0	0	0
FUNasv668	0	0	0	0	0	0	0	0
FUNasv669	7.66E-05	0	0	0	0	0	0	0
FUNasv670	7.66E-05	0	0	0	0	0	0	0
FUNasv671	4.38E-05	0	0	3.31E-05	0	0	0	0
FUNasv672	0	4.02E-05	0	0	0	0	0	0
FUNasv673	0	4.02E-05	0	0	0	0	0	0
FUNasv674	0	4.02E-05	0	0	0	0	0	0
FUNasv675	0	1.72E-05	2.33E-05	0	0	0	0	0
FUNasv676	0	1.15E-05	2.92E-05	0	0	0	0	0
FUNasv677	0	0	4.08E-05	0	0	0	0	0
FUNasv678	0	0	4.08E-05	0	0	0	0	0
FUNasv679	0	0	4.08E-05	0	0	0	0	0
FUNasv680	0	0	0	0	0	8.15E-05	0	0
FUNasv681	0	0	0	0	0	8.15E-05	0	0
FUNasv682	0	0	0	0	0	8.15E-05	0	0
FUNasv683	0	0	0	0	6.11E-05	0	4.91E-05	0.000111206
FUNasv684	0	0	0	0	0	0	0	0.000111206
FUNasv685	0	0	0	0	0	0	0	0
FUNasv686	0	0	0	0	0	0	0	0
FUNasv687	0	0	0	0	0	0	0	0
FUNasv688	0	3.44E-05	0	0	0	0	0	0
FUNasv689	0	3.44E-05	0	0	0	0	0	0
FUNasv690	0	3.44E-05	0	0	0	0	0	0
FUNasv691	0	3.44E-05	0	0	0	0	0	0
FUNasv692	0	0	3.50E-05	0	0	0	0	0
FUNasv693	0	0	1.17E-05	4.41E-05	0	0	0	0
FUNasv694	0	0	2.92E-05	6.61E-05	0	0	0	0
FUNasv695	0	0	0	0	6.11E-05	0	0	0
FUNasv696	0	0	0	0	6.11E-05	0	0	0
FUNasv697	0	0	0	0	0	6.99E-05	0	0
FUNasv698	0	0	0	0	0	6.99E-05	0	0
FUNasv699	0	0	0	0	0	6.99E-05	0	0
FUNasv700	0	0	0	0	0	0	0	0
FUNasv701	0	0	0	0	0	0	0	0
FUNasv702	0	0	0	0	0	0	0	0
FUNasv703	0	0	0	0	0	0	0	0
FUNasv704	0	0	0	0	0	0	0	0
FUNasv705	0	0	0	0	0	0	0	0
FUNasv706	0	0	0	0	0	0	0	0
FUNasv707	0	0	0	0	0	0	0	0
FUNasv708	5.47E-05	0	0	0	0	0	0	0
FUNasv709	5.47E-05	0	0	0	0	0	0	0
FUNasv710	0	2.87E-05	0	0	0	0	0	0
FUNasv711	0	2.87E-05	0	0	0	0	0	0
FUNasv712	0	2.87E-05	0	0	0	0	0	0
FUNasv713	0	0	2.92E-05	0	0	0	0	0
FUNasv714	0	0	2.92E-05	0	0	0	0	0
FUNasv715	0	0	2.92E-05	4.41E-05	0	0	0	0
FUNasv716	0	0	0	5.51E-05	0	0	0	0
FUNasv717	0	0	0	5.51E-05	0	0	0	0
FUNasv718	0	0	0	5.51E-05	0	0	0	0
FUNasv719	0	0	1.17E-05	3.31E-05	0	0	0	3.18E-05
FUNasv720	0	0	0	0	5.09E-05	0	0	0
FUNasv721	0	0	0	0	0	5.82E-05	0	0
FUNasv722	0	0	0	0	0	3.49E-05	1.96E-05	0
FUNasv723	0	0	0	0	0	0	4.91E-05	0
FUNasv724	0	0	0	0	0	0	4.91E-05	0
FUNasv725	0	0	0	0	0	0	0	0
FUNasv726	0	0	0	0	0	0	0	0
